"Notes"	"Year"	"Year Code"	"Gender"	"Gender Code"	"Census Region"	"Census Region Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"2019"	"2019"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"48 years"	"48"	285	816629	34.9
	"2019"	"2019"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"49 years"	"49"	313	818096	38.3
	"2019"	"2019"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"50 years"	"50"	354	768217	46.1
	"2019"	"2019"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"51 years"	"51"	353	749957	47.1
	"2019"	"2019"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"52 years"	"52"	388	746016	52.0
	"2019"	"2019"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"53 years"	"53"	400	758921	52.7
	"2019"	"2019"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"54 years"	"54"	477	800967	59.6
	"2019"	"2019"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"55 years"	"55"	528	809130	65.3
	"2019"	"2019"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"56 years"	"56"	612	801240	76.4
	"2019"	"2019"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"57 years"	"57"	555	792107	70.1
	"2019"	"2019"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"58 years"	"58"	634	791479	80.1
	"2019"	"2019"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"59 years"	"59"	679	794550	85.5
	"2019"	"2019"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"60 years"	"60"	677	758835	89.2
	"2019"	"2019"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"61 years"	"61"	646	747384	86.4
	"2019"	"2019"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"62 years"	"62"	752	735468	102.2
	"2019"	"2019"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"63 years"	"63"	688	704985	97.6
	"2019"	"2019"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"64 years"	"64"	656	694057	94.5
	"2019"	"2019"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"65 years"	"65"	660	659978	100.0
	"2019"	"2019"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"66 years"	"66"	683	631467	108.2
	"2019"	"2019"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"67 years"	"67"	604	604428	99.9
	"2019"	"2019"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"68 years"	"68"	572	585753	97.7
	"2019"	"2019"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"69 years"	"69"	553	571369	96.8
	"2019"	"2019"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"70 years"	"70"	591	555907	106.3
	"2019"	"2019"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"71 years"	"71"	557	551852	100.9
	"2019"	"2019"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"72 years"	"72"	661	573763	115.2
	"2019"	"2019"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"73 years"	"73"	479	416994	114.9
	"2019"	"2019"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"74 years"	"74"	465	407378	114.1
	"2019"	"2019"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"75 years"	"75"	482	389416	123.8
	"2019"	"2019"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"76 years"	"76"	461	390568	118.0
	"2019"	"2019"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"77 years"	"77"	460	331412	138.8
	"2019"	"2019"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"78 years"	"78"	457	296689	154.0
	"2019"	"2019"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"79 years"	"79"	418	273028	153.1
	"2019"	"2019"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"80 years"	"80"	388	248973	155.8
	"2019"	"2019"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"81 years"	"81"	425	227807	186.6
	"2019"	"2019"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"82 years"	"82"	381	200298	190.2
	"2019"	"2019"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"83 years"	"83"	377	181952	207.2
	"2019"	"2019"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"84 years"	"84"	371	165198	224.6
	"2019"	"2019"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"85 years"	"85"	314	Not Applicable	Not Applicable
	"2019"	"2019"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"86 years"	"86"	275	Not Applicable	Not Applicable
	"2019"	"2019"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"87 years"	"87"	297	Not Applicable	Not Applicable
	"2019"	"2019"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"88 years"	"88"	250	Not Applicable	Not Applicable
	"2019"	"2019"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"89 years"	"89"	250	Not Applicable	Not Applicable
	"2019"	"2019"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"90 years"	"90"	247	Not Applicable	Not Applicable
	"2019"	"2019"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"91 years"	"91"	202	Not Applicable	Not Applicable
	"2019"	"2019"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"92 years"	"92"	162	Not Applicable	Not Applicable
	"2019"	"2019"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"93 years"	"93"	142	Not Applicable	Not Applicable
	"2019"	"2019"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"94 years"	"94"	117	Not Applicable	Not Applicable
	"2019"	"2019"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"95 years"	"95"	85	Not Applicable	Not Applicable
	"2019"	"2019"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"96 years"	"96"	67	Not Applicable	Not Applicable
	"2019"	"2019"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"97 years"	"97"	38	Not Applicable	Not Applicable
	"2019"	"2019"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"98 years"	"98"	31	Not Applicable	Not Applicable
	"2019"	"2019"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"99 years"	"99"	35	Not Applicable	Not Applicable
	"2019"	"2019"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"100+ years"	"100"	33	Not Applicable	Not Applicable
"Total"	"2019"	"2019"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"			23914	61530382	38.9
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"< 1 year"	"0"	25	468131	5.3
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"26 years"	"26"	16	603763	Unreliable
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"27 years"	"27"	26	627157	4.1
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"28 years"	"28"	27	645097	4.2
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"29 years"	"29"	37	640971	5.8
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"30 years"	"30"	48	612028	7.8
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"31 years"	"31"	51	594927	8.6
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"32 years"	"32"	57	582337	9.8
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"33 years"	"33"	61	582626	10.5
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"34 years"	"34"	73	580827	12.6
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"35 years"	"35"	71	563186	12.6
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"36 years"	"36"	86	565806	15.2
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"37 years"	"37"	77	559874	13.8
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"38 years"	"38"	87	547720	15.9
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"39 years"	"39"	88	556201	15.8
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"40 years"	"40"	99	515184	19.2
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"41 years"	"41"	102	500724	20.4
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"42 years"	"42"	111	492946	22.5
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"43 years"	"43"	96	478817	20.0
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"44 years"	"44"	124	490545	25.3
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"45 years"	"45"	124	470269	26.4
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"46 years"	"46"	136	466383	29.2
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"47 years"	"47"	168	478899	35.1
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"48 years"	"48"	158	503049	31.4
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"49 years"	"49"	187	516369	36.2
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"50 years"	"50"	194	485632	39.9
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"51 years"	"51"	209	467405	44.7
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"52 years"	"52"	222	456984	48.6
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"53 years"	"53"	253	458662	55.2
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"54 years"	"54"	287	482440	59.5
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"55 years"	"55"	328	484706	67.7
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"56 years"	"56"	322	482685	66.7
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"57 years"	"57"	345	480185	71.8
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"58 years"	"58"	328	481613	68.1
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"59 years"	"59"	346	489140	70.7
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"60 years"	"60"	346	463800	74.6
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"61 years"	"61"	364	457666	79.5
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"62 years"	"62"	349	450433	77.5
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"63 years"	"63"	367	432932	84.8
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"64 years"	"64"	371	429044	86.5
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"65 years"	"65"	364	408859	89.0
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"66 years"	"66"	365	392544	93.0
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"67 years"	"67"	308	373147	82.5
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"68 years"	"68"	285	358517	79.5
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"69 years"	"69"	331	353156	93.7
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"70 years"	"70"	270	337186	80.1
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"71 years"	"71"	341	329585	103.5
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"72 years"	"72"	342	337643	101.3
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"73 years"	"73"	263	250095	105.2
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"74 years"	"74"	235	243143	96.7
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"75 years"	"75"	252	229918	109.6
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"76 years"	"76"	276	225750	122.3
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"77 years"	"77"	208	192993	107.8
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"78 years"	"78"	221	172609	128.0
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"79 years"	"79"	216	160718	134.4
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"80 years"	"80"	224	146981	152.4
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"81 years"	"81"	236	134662	175.3
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"82 years"	"82"	223	119885	186.0
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"83 years"	"83"	204	108445	188.1
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"84 years"	"84"	208	98393	211.4
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"85 years"	"85"	179	Not Applicable	Not Applicable
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"86 years"	"86"	202	Not Applicable	Not Applicable
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"87 years"	"87"	185	Not Applicable	Not Applicable
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"88 years"	"88"	156	Not Applicable	Not Applicable
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"89 years"	"89"	187	Not Applicable	Not Applicable
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"90 years"	"90"	141	Not Applicable	Not Applicable
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"91 years"	"91"	137	Not Applicable	Not Applicable
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"92 years"	"92"	141	Not Applicable	Not Applicable
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"93 years"	"93"	104	Not Applicable	Not Applicable
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"94 years"	"94"	95	Not Applicable	Not Applicable
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"95 years"	"95"	60	Not Applicable	Not Applicable
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"96 years"	"96"	51	Not Applicable	Not Applicable
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"97 years"	"97"	37	Not Applicable	Not Applicable
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"98 years"	"98"	36	Not Applicable	Not Applicable
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"99 years"	"99"	24	Not Applicable	Not Applicable
	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"100+ years"	"100"	42	Not Applicable	Not Applicable
"Total"	"2019"	"2019"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"			13965	39081567	35.7
"Total"	"2019"	"2019"	"Male"	"M"					60081	161657324	37.2
"Total"	"2019"	"2019"							112894	328239523	34.4
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"29 years"	"29"	10	390001	Unreliable
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"30 years"	"30"	10	395610	Unreliable
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"31 years"	"31"	24	384055	6.2
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"32 years"	"32"	15	380979	Unreliable
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"33 years"	"33"	16	375083	Unreliable
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"34 years"	"34"	21	372473	5.6
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"35 years"	"35"	21	371414	5.7
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"36 years"	"36"	25	356856	7.0
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"37 years"	"37"	22	359391	6.1
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"38 years"	"38"	32	358369	8.9
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"39 years"	"39"	16	352084	Unreliable
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"40 years"	"40"	46	358625	12.8
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"41 years"	"41"	31	340580	9.1
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"42 years"	"42"	36	333969	10.8
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"43 years"	"43"	45	330277	13.6
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"44 years"	"44"	48	322094	14.9
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"45 years"	"45"	36	332602	10.8
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"46 years"	"46"	49	324086	15.1
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"47 years"	"47"	38	331158	11.5
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"48 years"	"48"	68	349043	19.5
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"49 years"	"49"	70	375114	18.7
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"50 years"	"50"	69	384632	17.9
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"51 years"	"51"	94	370431	25.4
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"52 years"	"52"	85	368322	23.1
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"53 years"	"53"	78	374099	20.9
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"54 years"	"54"	119	383781	31.0
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"55 years"	"55"	132	404186	32.7
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"56 years"	"56"	106	410032	25.9
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"57 years"	"57"	140	406364	34.5
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"58 years"	"58"	118	402900	29.3
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"59 years"	"59"	144	409325	35.2
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"60 years"	"60"	170	411465	41.3
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"61 years"	"61"	138	399828	34.5
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"62 years"	"62"	134	396054	33.8
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"63 years"	"63"	141	388657	36.3
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"64 years"	"64"	155	372249	41.6
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"65 years"	"65"	145	367170	39.5
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"66 years"	"66"	157	348326	45.1
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"67 years"	"67"	170	333597	51.0
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"68 years"	"68"	169	319502	52.9
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"69 years"	"69"	167	308923	54.1
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"70 years"	"70"	185	300749	61.5
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"71 years"	"71"	183	290922	62.9
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"72 years"	"72"	207	288222	71.8
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"73 years"	"73"	230	299571	76.8
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"74 years"	"74"	194	220704	87.9
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"75 years"	"75"	180	215098	83.7
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"76 years"	"76"	204	208026	98.1
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"77 years"	"77"	209	216870	96.4
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"78 years"	"78"	228	187604	121.5
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"79 years"	"79"	229	167945	136.4
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"80 years"	"80"	192	157840	121.6
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"81 years"	"81"	216	147172	146.8
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"82 years"	"82"	209	140933	148.3
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"83 years"	"83"	237	128702	184.1
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"84 years"	"84"	212	121173	175.0
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"85 years"	"85"	250	Not Applicable	Not Applicable
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"86 years"	"86"	204	Not Applicable	Not Applicable
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"87 years"	"87"	232	Not Applicable	Not Applicable
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"88 years"	"88"	222	Not Applicable	Not Applicable
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"89 years"	"89"	265	Not Applicable	Not Applicable
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"90 years"	"90"	244	Not Applicable	Not Applicable
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"91 years"	"91"	259	Not Applicable	Not Applicable
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"92 years"	"92"	223	Not Applicable	Not Applicable
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"93 years"	"93"	197	Not Applicable	Not Applicable
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"94 years"	"94"	178	Not Applicable	Not Applicable
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"95 years"	"95"	160	Not Applicable	Not Applicable
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"96 years"	"96"	124	Not Applicable	Not Applicable
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"97 years"	"97"	104	Not Applicable	Not Applicable
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"98 years"	"98"	81	Not Applicable	Not Applicable
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"99 years"	"99"	49	Not Applicable	Not Applicable
	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	"100+ years"	"100"	95	Not Applicable	Not Applicable
"Total"	"2020"	"2020"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"			9369	28606350	32.8
	"2020"	"2020"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"< 1 year"	"0"	13	381835	Unreliable
	"2020"	"2020"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"26 years"	"26"	12	446230	Unreliable
	"2020"	"2020"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"27 years"	"27"	20	451653	4.4
	"2020"	"2020"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"28 years"	"28"	12	465083	Unreliable
	"2020"	"2020"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"29 years"	"29"	19	466749	Unreliable
	"2020"	"2020"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"30 years"	"30"	19	461076	Unreliable
	"2020"	"2020"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"31 years"	"31"	31	441323	7.0
	"2020"	"2020"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"32 years"	"32"	28	432044	6.5
	"2020"	"2020"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"33 years"	"33"	27	427493	6.3
	"2020"	"2020"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"34 years"	"34"	34	434780	7.8
	"2020"	"2020"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"35 years"	"35"	49	442337	11.1
	"2020"	"2020"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"36 years"	"36"	45	429266	10.5
	"2020"	"2020"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"37 years"	"37"	57	437695	13.0
	"2020"	"2020"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"38 years"	"38"	52	438703	11.9
	"2020"	"2020"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"39 years"	"39"	66	435533	15.2
	"2020"	"2020"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"40 years"	"40"	53	442249	12.0
	"2020"	"2020"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"41 years"	"41"	59	415826	14.2
	"2020"	"2020"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"42 years"	"42"	59	404613	14.6
	"2020"	"2020"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"43 years"	"43"	72	398198	18.1
	"2020"	"2020"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"44 years"	"44"	85	383904	22.1
