"","Notes","Year","Year.Code","Gender","Gender.Code","Census.Region","Census.Region.Code","Single.Year.Ages","Single.Year.Ages.Code","Single.Race.6","Single.Race.6.Code","Deaths","Population","Crude.Rate"
"744","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","42 years",42,"White","2106-3",93,"539527","17.2"
"745","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","43 years",43,"Black or African American","2054-5",14,"141352","Unreliable"
"746","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","43 years",43,"White","2106-3",121,"559041","21.6"
"747","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","44 years",44,"Black or African American","2054-5",26,"136800","19.0"
"748","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","44 years",44,"White","2106-3",142,"543033","26.1"
"749","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","45 years",45,"Black or African American","2054-5",27,"140227","19.3"
"750","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","45 years",45,"White","2106-3",149,"553414","26.9"
"751","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","46 years",46,"Black or African American","2054-5",29,"145060","20.0"
"752","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","46 years",46,"White","2106-3",191,"582443","32.8"
"753","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","47 years",47,"Black or African American","2054-5",34,"149379","22.8"
"754","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","47 years",47,"White","2106-3",235,"615390","38.2"
"755","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","48 years",48,"Black or African American","2054-5",36,"148401","24.3"
"756","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","48 years",48,"White","2106-3",242,"618562","39.1"
"757","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","49 years",49,"Black or African American","2054-5",38,"137506","27.6"
"758","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","49 years",49,"White","2106-3",240,"583646","41.1"
"759","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","50 years",50,"Black or African American","2054-5",40,"138363","28.9"
"760","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","50 years",50,"White","2106-3",260,"566777","45.9"
"761","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","51 years",51,"Black or African American","2054-5",52,"137978","37.7"
"762","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","51 years",51,"White","2106-3",281,"566846","49.6"
"763","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","52 years",52,"Black or African American","2054-5",46,"143485","32.1"
"764","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","52 years",52,"White","2106-3",323,"574906","56.2"
"765","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","53 years",53,"Black or African American","2054-5",67,"149516","44.8"
"766","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","53 years",53,"White","2106-3",393,"611473","64.3"
"767","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","54 years",54,"Black or African American","2054-5",73,"148000","49.3"
"768","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","54 years",54,"White","2106-3",408,"622520","65.5"
"769","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","55 years",55,"Black or African American","2054-5",87,"145472","59.8"
"770","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","55 years",55,"White","2106-3",426,"617512","69.0"
"771","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","56 years",56,"Black or African American","2054-5",84,"142902","58.8"
"772","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","56 years",56,"White","2106-3",483,"614362","78.6"
"773","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","57 years",57,"Black or African American","2054-5",103,"141784","72.6"
"774","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","57 years",57,"White","2106-3",529,"617252","85.7"
"775","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","58 years",58,"American Indian or Alaska Native","1002-5",11,"7381","Unreliable"
"776","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","58 years",58,"Black or African American","2054-5",107,"144247","74.2"
"777","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","58 years",58,"White","2106-3",562,"617573","91.0"
"778","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","59 years",59,"Black or African American","2054-5",107,"136532","78.4"
"779","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","59 years",59,"White","2106-3",511,"593218","86.1"
"780","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","60 years",60,"Black or African American","2054-5",99,"131866","75.1"
"781","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","60 years",60,"White","2106-3",527,"586477","89.9"
"782","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","61 years",61,"Black or African American","2054-5",122,"129085","94.5"
"783","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","61 years",61,"White","2106-3",532,"579284","91.8"
"784","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","62 years",62,"Black or African American","2054-5",110,"122982","89.4"
"785","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","62 years",62,"White","2106-3",539,"555539","97.0"
"786","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","63 years",63,"Black or African American","2054-5",104,"118777","87.6"
"787","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","63 years",63,"White","2106-3",541,"550554","98.3"
"788","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","64 years",64,"Black or African American","2054-5",105,"109754","95.7"
"789","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","64 years",64,"White","2106-3",542,"528947","102.5"
"790","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","65 years",65,"Black or African American","2054-5",96,"101942","94.2"
"791","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","65 years",65,"White","2106-3",493,"509374","96.8"
"792","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","66 years",66,"Black or African American","2054-5",106,"94894","111.7"
"793","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","66 years",66,"White","2106-3",506,"492299","102.8"
"794","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","67 years",67,"Black or African American","2054-5",107,"92651","115.5"
"795","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","67 years",67,"White","2106-3",468,"477765","98.0"
"796","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","68 years",68,"Black or African American","2054-5",106,"89161","118.9"
"797","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","68 years",68,"White","2106-3",454,"467320","97.1"
"798","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","69 years",69,"Black or African American","2054-5",75,"81663","91.8"
"799","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","69 years",69,"White","2106-3",462,"461303","100.2"
"800","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","70 years",70,"Black or African American","2054-5",73,"76372","95.6"
"801","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","70 years",70,"White","2106-3",507,"464474","109.2"
"802","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","71 years",71,"Black or African American","2054-5",74,"71056","104.1"
"803","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","71 years",71,"White","2106-3",565,"494667","114.2"
"804","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","72 years",72,"Black or African American","2054-5",53,"55072","96.2"
"805","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","72 years",72,"White","2106-3",417,"355599","117.3"
"806","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","73 years",73,"Black or African American","2054-5",80,"53257","150.2"
"807","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","73 years",73,"White","2106-3",383,"349802","109.5"
"808","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","74 years",74,"Black or African American","2054-5",59,"48286","122.2"
"809","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","74 years",74,"White","2106-3",427,"339154","125.9"
"810","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","75 years",75,"Black or African American","2054-5",58,"45615","127.2"
"811","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","75 years",75,"White","2106-3",487,"344475","141.4"
"812","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","76 years",76,"Black or African American","2054-5",43,"39918","107.7"
"813","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","76 years",76,"White","2106-3",393,"292226","134.5"
"814","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","77 years",77,"Black or African American","2054-5",50,"35656","140.2"
"815","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","77 years",77,"White","2106-3",369,"263049","140.3"
"816","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","78 years",78,"Black or African American","2054-5",46,"33185","138.6"
"817","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","78 years",78,"White","2106-3",373,"242394","153.9"
"818","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","79 years",79,"Black or African American","2054-5",43,"29338","146.6"
"819","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","79 years",79,"White","2106-3",329,"223717","147.1"
"820","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","80 years",80,"Black or African American","2054-5",46,"26519","173.5"
"821","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","80 years",80,"White","2106-3",348,"206360","168.6"
"822","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","81 years",81,"Black or African American","2054-5",41,"23075","177.7"
"823","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","81 years",81,"White","2106-3",338,"183079","184.6"
"824","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","82 years",82,"Black or African American","2054-5",41,"21088","194.4"
"825","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","82 years",82,"White","2106-3",307,"168030","182.7"
"826","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","83 years",83,"Black or African American","2054-5",44,"18891","232.9"
"827","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","83 years",83,"White","2106-3",323,"154248","209.4"
"828","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","84 years",84,"Black or African American","2054-5",32,"16012","199.9"
"829","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","84 years",84,"White","2106-3",274,"131073","209.0"
"830","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","85 years",85,"Black or African American","2054-5",24,"Not Applicable","Not Applicable"
"831","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","85 years",85,"White","2106-3",301,"Not Applicable","Not Applicable"
"832","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","86 years",86,"Black or African American","2054-5",17,"Not Applicable","Not Applicable"
"833","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","86 years",86,"White","2106-3",262,"Not Applicable","Not Applicable"
"834","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","87 years",87,"Black or African American","2054-5",19,"Not Applicable","Not Applicable"
"835","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","87 years",87,"White","2106-3",275,"Not Applicable","Not Applicable"
"836","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","88 years",88,"Black or African American","2054-5",36,"Not Applicable","Not Applicable"
"837","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","88 years",88,"White","2106-3",244,"Not Applicable","Not Applicable"
"838","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","89 years",89,"Black or African American","2054-5",21,"Not Applicable","Not Applicable"
"839","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","89 years",89,"White","2106-3",196,"Not Applicable","Not Applicable"
"840","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","90 years",90,"Black or African American","2054-5",21,"Not Applicable","Not Applicable"
"841","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","90 years",90,"White","2106-3",202,"Not Applicable","Not Applicable"
"842","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","91 years",91,"Black or African American","2054-5",19,"Not Applicable","Not Applicable"
"843","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","91 years",91,"White","2106-3",164,"Not Applicable","Not Applicable"
"844","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","92 years",92,"Black or African American","2054-5",12,"Not Applicable","Not Applicable"
"845","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","92 years",92,"White","2106-3",169,"Not Applicable","Not Applicable"
"846","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","93 years",93,"Black or African American","2054-5",11,"Not Applicable","Not Applicable"
"847","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","93 years",93,"White","2106-3",134,"Not Applicable","Not Applicable"
"848","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","94 years",94,"Black or African American","2054-5",11,"Not Applicable","Not Applicable"
"849","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","94 years",94,"White","2106-3",86,"Not Applicable","Not Applicable"
"850","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","95 years",95,"White","2106-3",81,"Not Applicable","Not Applicable"
"851","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","96 years",96,"White","2106-3",70,"Not Applicable","Not Applicable"
"852","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","97 years",97,"White","2106-3",39,"Not Applicable","Not Applicable"
"853","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","98 years",98,"White","2106-3",34,"Not Applicable","Not Applicable"
"854","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","99 years",99,"White","2106-3",16,"Not Applicable","Not Applicable"
"855","",2018,2018,"Male","M","Census Region 3: South","CENS-R3","100+ years",100,"White","2106-3",26,"Not Applicable","Not Applicable"
"856","",2018,2018,"Male","M","Census Region 4: West","CENS-R4","< 1 year",0,"White","2106-3",18,"355027","Unreliable"
"857","",2018,2018,"Male","M","Census Region 4: West","CENS-R4","26 years",26,"White","2106-3",14,"462391","Unreliable"
"858","",2018,2018,"Male","M","Census Region 4: West","CENS-R4","27 years",27,"White","2106-3",13,"473858","Unreliable"
"859","",2018,2018,"Male","M","Census Region 4: West","CENS-R4","28 years",28,"White","2106-3",19,"472240","Unreliable"
"860","",2018,2018,"Male","M","Census Region 4: West","CENS-R4","29 years",29,"White","2106-3",19,"450166","Unreliable"
"861","",2018,2018,"Male","M","Census Region 4: West","CENS-R4","30 years",30,"White","2106-3",30,"441867","6.8"
"862","",2018,2018,"Male","M","Census Region 4: West","CENS-R4","31 years",31,"White","2106-3",41,"434991","9.4"
"863","",2018,2018,"Male","M","Census Region 4: West","CENS-R4","32 years",32,"White","2106-3",37,"438082","8.4"
"864","",2018,2018,"Male","M","Census Region 4: West","CENS-R4","33 years",33,"White","2106-3",47,"438870","10.7"
"865","",2018,2018,"Male","M","Census Region 4: West","CENS-R4","34 years",34,"White","2106-3",40,"425175","9.4"
"866","",2018,2018,"Male","M","Census Region 4: West","CENS-R4","35 years",35,"American Indian or Alaska Native","1002-5",11,"14665","Unreliable"
"867","",2018,2018,"Male","M","Census Region 4: West","CENS-R4","35 years",35,"White","2106-3",41,"430075","9.5"
"868","",2018,2018,"Male","M","Census Region 4: West","CENS-R4","36 years",36,"American Indian or Alaska Native","1002-5",12,"14291","Unreliable"
"869","",2018,2018,"Male","M","Census Region 4: West","CENS-R4","36 years",36,"White","2106-3",46,"427138","10.8"
"870","",2018,2018,"Male","M","Census Region 4: West","CENS-R4","37 years",37,"American Indian or Alaska Native","1002-5",10,"13729","Unreliable"
"871","",2018,2018,"Male","M","Census Region 4: West","CENS-R4","37 years",37,"White","2106-3",58,"420120","13.8"
